256 455
186 136 113
186 136 113
185 135 113
185 135 113
188 139 117
192 143 121
188 139 117
186 137 115
192 143 121
191 142 120
189 139 117
188 139 117
194 145 123
191 144 122
187 140 118
190 143 121
190 143 121
188 141 119
189 142 120
186 139 117
189 140 118
191 144 122
189 142 120
189 145 122
191 147 124
187 145 122
188 146 123
190 148 125
187 145 122
194 152 129
191 149 126
191 149 126
195 152 131
193 150 129
189 148 126
195 154 132
191 150 127
189 148 125
198 157 135
193 152 130
189 148 126
195 154 132
196 153 134
196 153 134
196 154 135
193 152 130
195 154 132
194 153 131
192 151 129
192 151 129
193 152 130
195 154 132
194 152 133
197 155 136
199 157 138
198 156 137
196 156 137
198 158 139
200 158 139
198 156 137
199 157 138
197 155 136
195 155 136
197 157 138
198 158 139
198 159 137
196 156 137
197 157 138
203 161 142
197 157 138
201 161 143
203 165 147
201 164 144
198 161 141
197 160 140
199 162 142
202 165 145
201 164 144
201 164 144
200 164 146
200 164 146
197 164 145
201 165 147
200 164 146
203 165 147
202 164 146
202 164 146
200 162 144
202 166 148
201 165 147
199 163 145
203 167 149
201 165 147
199 163 145
201 165 147
203 165 147
202 164 146
202 164 146
201 163 145
201 165 147
201 168 149
200 167 148
199 166 147
201 168 149
198 164 148
201 165 147
203 165 147
202 164 146
198 165 145
196 163 143
195 159 141
197 161 143
196 163 144
194 161 142
197 164 145
198 165 146
195 162 143
195 162 143
198 162 144
196 160 142
194 161 142
196 163 144
197 164 145
199 166 147
198 165 145
199 166 146
197 164 144
199 166 146
199 166 147
201 168 149
200 167 148
199 166 147
198 165 146
201 168 149
198 164 148
196 162 146
200 167 148
196 163 144
197 164 144
199 164 144
198 163 143
193 158 138
196 159 139
195 158 138
193 156 136
196 156 137
192 152 133
193 153 134
192 152 134
196 156 138
195 155 136
194 154 135
194 155 133
197 159 135
200 159 137
192 153 131
197 157 138
197 160 140
196 158 140
192 156 138
195 159 141
195 159 141
193 157 139
193 155 137
195 155 136
195 153 134
192 152 133
193 153 134
194 155 133
193 154 132
194 155 133
193 153 134
195 155 137
190 152 134
189 152 132
188 151 131
190 150 131
188 148 129
186 147 125
187 148 126
193 153 134
188 148 129
187 147 128
189 149 130
190 150 131
191 151 133
190 150 132
167 105 75
167 105 75
167 105 75
168 106 76
167 105 75
167 105 75
167 105 75
167 105 75
166 106 76
167 107 77
166 106 76
167 105 75
167 105 75
167 105 75
166 106 76
165 105 75
168 106 76
168 106 76
169 107 77
168 106 76
168 106 76
169 107 77
171 109 79
169 107 77
170 108 78
169 107 77
169 107 77
168 106 76
167 107 77
169 109 79
169 107 77
168 106 76
168 108 78
168 111 80
168 108 78
169 109 79
169 109 79
168 108 78
171 109 79
170 108 78
169 109 79
169 109 79
169 109 79
169 109 79
169 109 79
170 110 80
173 112 80
172 111 79
172 111 79
172 111 79
173 112 80
173 112 80
173 112 80
172 111 77
172 111 77
172 111 77
173 112 80
174 113 81
175 111 80
175 111 80
174 113 81
174 113 81
173 112 80
172 111 79
172 111 79
174 113 81
174 113 81
173 112 80
171 112 80
172 114 79
173 115 80
173 115 80
173 114 82
173 113 83
173 113 83
174 114 84
174 115 83
173 114 82
174 115 83
174 115 83
174 115 83
173 114 82
174 115 83
172 113 81
173 114 82
173 113 83
175 115 85
174 114 85
174 114 84
174 114 84
174 114 84
175 115 85
173 114 82
174 116 81
175 116 84
174 115 83
174 114 84
175 115 85
174 114 85
174 114 85
174 114 84
174 114 84
174 114 84
174 114 84
177 115 85
178 116 86
176 115 83
178 117 85
175 116 84
175 116 84
177 116 84
177 116 84
177 116 84
178 117 85
175 115 85
177 117 87
176 116 86
176 117 85
175 115 85
177 117 87
177 117 87
176 116 86
176 116 86
176 116 86
176 116 86
176 116 86
176 116 86
176 116 86
177 117 87
176 116 86
177 117 87
177 117 87
177 117 87
177 117 87
176 116 87
176 116 87
176 116 86
177 117 87
176 117 85
176 117 85
177 118 86
173 116 85
175 119 90
172 119 92
164 115 89
159 113 89
163 120 99
182 146 128
211 182 168
229 208 200
229 217 213
225 220 219
227 223 222
226 224 223
232 227 228
227 223 222
223 219 218
219 215 214
220 215 212
221 216 213
222 217 214
224 219 216
222 217 214
221 216 215
225 217 217
229 222 219
232 223 220
221 210 206
192 180 174
159 143 136
138 118 107
135 109 95
143 114 99
154 121 102
159 119 100
163 121 98
169 122 95
174 122 92
178 124 93
177 122 91
177 123 92
177 123 92
177 122 91
178 123 92
178 123 92
178 123 92
177 122 91
178 123 92
180 123 92
178 122 93
177 124 97
177 128 102
172 126 102
167 123 99
160 119 94
156 115 92
155 120 100
147 117 100
121 95 81
72 56 44
74 64 57
214 211 207
238 240 240
229 233 234
233 237 238
236 240 241
239 243 244
240 244 245
241 245 246
242 246 247
239 244 243
240 245 244
243 248 247
244 249 248
244 249 248
245 250 249
246 251 250
246 251 250
249 251 251
250 252 252
251 253 253
250 252 252
252 254 254
254 253 249
195 183 177
190 178 168
202 193 184
226 216 209
219 208 204
72 63 60
10 1 0
22 13 9
32 21 13
40 25 16
51 34 25
56 38 27
64 44 33
69 51 40
61 47 41
167 153 147
237 220 211
154 127 113
172 129 110
181 129 106
184 133 107
181 131 103
181 131 103
183 133 105
181 130 104
185 134 108
186 132 109
186 132 109
186 135 109
186 135 109
185 134 108
186 135 109
184 135 109
186 138 110
186 135 109
188 137 111
187 135 112
186 134 111
182 130 107
183 133 110
189 139 116
185 137 113
185 135 112
187 137 114
190 140 117
185 135 112
187 137 115
192 142 120
186 137 115
186 137 115
187 138 116
191 142 120
188 139 117
193 144 122
188 138 116
187 138 116
190 141 119
186 139 117
191 144 122
191 144 122
189 142 120
191 144 122
190 143 121
189 142 120
187 140 118
188 141 119
190 143 121
193 146 124
193 146 124
189 145 122
192 148 125
189 147 124
190 148 125
187 145 122
188 146 123
193 151 128
190 147 126
190 147 126
192 149 128
193 152 130
189 148 125
190 149 126
194 153 131
192 151 129
191 150 128
196 155 133
196 153 132
194 152 133
199 157 138
193 153 134
194 152 133
193 152 130
193 151 132
192 151 129
195 154 132
192 151 129
197 155 136
198 156 137
196 154 135
196 154 135
195 155 136
193 153 134
195 153 134
196 154 135
203 160 141
199 157 138
196 156 138
198 158 140
195 155 136
197 158 136
195 155 136
198 158 139
200 158 139
198 158 139
198 160 142
198 160 142
197 160 140
198 161 141
201 164 144
199 162 142
198 161 141
200 163 143
198 161 141
200 164 146
198 164 148
199 165 149
200 164 146
195 159 141
202 164 146
202 164 146
200 162 144
202 164 146
200 164 146
199 163 145
198 162 144
202 166 148
202 167 147
197 162 142
199 163 145
200 164 146
200 164 146
200 164 146
197 159 141
201 165 147
199 166 147
197 164 145
198 165 146
198 165 146
201 165 147
200 164 146
201 163 145
204 166 148
202 166 148
199 166 147
202 166 148
201 165 147
202 169 150
199 167 148
199 166 147
198 165 146
201 168 149
199 166 147
201 165 147
199 166 147
199 166 147
197 164 145
194 161 142
197 164 145
197 164 145
198 165 145
194 161 142
196 163 144
199 166 147
201 168 149
198 165 146
198 165 146
199 166 147
201 168 149
201 167 151
199 165 149
198 165 146
200 167 148
199 166 146
197 164 144
198 165 146
194 158 140
199 164 144
200 165 145
195 159 141
198 160 142
195 158 138
194 157 137
195 155 137
199 159 141
196 156 137
194 154 135
196 157 135
191 152 130
185 144 122
193 152 130
195 156 134
190 153 133
195 158 138
197 160 140
195 160 140
194 158 140
194 158 140
197 159 141
198 158 139
199 159 140
198 158 139
193 156 136
195 155 136
193 156 136
196 156 137
194 156 138
195 157 139
193 155 137
195 157 139
194 157 137
193 156 136
192 152 133
187 147 128
186 146 127
189 149 130
187 147 128
190 150 131
190 150 131
190 150 132
188 148 130
187 147 129
165 105 75
166 106 76
168 106 76
166 104 74
166 106 76
166 106 76
165 105 75
165 105 75
165 105 75
166 106 76
166 106 76
166 106 76
166 106 76
166 106 76
166 106 76
165 105 75
165 105 75
165 105 75
164 104 74
165 105 75
166 106 76
165 105 75
166 106 76
166 106 76
167 107 77
167 107 77
167 107 77
166 106 76
166 106 76
166 106 76
170 108 78
169 107 77
167 107 77
168 108 78
170 110 81
167 107 78
167 107 77
169 109 79
169 109 79
169 109 79
169 109 79
169 109 79
170 110 80
169 109 79
169 109 79
169 109 79
171 109 79
171 109 79
170 110 80
170 110 80
170 110 80
170 110 80
173 111 81
172 111 79
172 111 79
172 111 79
170 111 79
171 112 80
172 111 79
172 111 79
172 111 79
173 112 80
171 112 80
171 112 80
171 112 80
172 113 81
174 114 84
174 114 84
174 114 84
173 114 82
173 114 82
172 113 81
173 114 82
172 113 81
173 113 83
173 113 83
172 112 82
171 111 81
172 113 81
172 113 81
173 114 82
172 113 81
173 113 83
173 113 83
173 113 83
173 113 83
174 114 84
173 113 83
173 113 83
173 113 83
173 113 83
173 113 83
173 114 82
172 113 81
173 113 83
174 114 84
174 114 84
173 113 83
175 115 85
174 114 84
173 113 83
175 115 85
174 114 84
175 115 85
176 116 86
175 115 85
174 114 84
174 114 84
174 114 84
172 112 82
174 114 84
175 115 85
175 115 85
174 114 84
175 115 86
175 115 85
176 116 86
177 117 87
176 116 86
175 115 85
177 118 86
175 116 84
175 115 85
176 116 86
175 116 84
175 116 84
177 117 87
177 117 87
176 116 86
177 117 87
177 117 87
175 115 85
175 115 85
176 116 86
177 117 87
177 117 87
173 116 85
176 116 86
179 118 86
178 117 85
178 118 88
172 116 87
161 112 86
156 114 91
162 130 111
183 160 144
212 194 183
226 213 205
227 217 210
226 220 215
230 225 222
232 227 226
228 224 223
222 219 215
220 215 214
219 214 213
221 216 215
221 216 215
222 217 216
223 218 217
222 215 212
222 215 212
227 220 217
233 224 220
223 212 208
195 183 177
164 147 138
139 119 108
135 109 95
141 113 96
152 119 99
160 122 98
164 120 96
168 121 94
170 121 95
170 120 92
173 121 91
175 121 90
176 121 90
178 123 92
178 123 92
178 123 92
177 123 92
177 123 92
178 123 92
178 123 92
178 123 92
178 123 92
178 123 92
179 124 93
176 122 92
176 122 92
175 122 95
176 123 96
176 126 98
175 128 101
153 112 90
119 86 70
102 80 68
105 90 81
103 94 85
117 113 108
224 225 223
227 232 231
229 234 233
232 237 236
233 238 237
236 241 240
238 243 242
239 244 243
238 240 240
238 240 240
240 245 244
240 245 244
242 244 244
243 245 245
244 246 246
244 246 246
243 248 247
244 249 248
245 250 249
243 248 247
248 250 250
253 252 248
202 190 184
190 178 168
200 189 181
213 203 196
218 207 203
80 71 68
7 0 0
22 13 10
34 22 16
41 25 18
52 35 26
58 38 27
64 42 31
69 51 40
63 51 45
197 185 179
230 212 201
150 121 106
177 132 111
183 132 106
183 131 108
181 130 104
184 130 105
184 130 105
183 132 106
184 133 107
182 131 105
184 133 107
183 132 106
185 134 108
184 132 109
185 134 108
187 136 110
183 132 106
185 133 110
187 135 112
184 132 109
186 134 111
186 133 112
185 135 113
189 139 117
186 137 115
188 138 116
188 138 116
185 136 114
186 137 115
191 141 119
187 137 115
187 138 116
187 138 116
187 138 116
184 135 113
186 137 115
187 138 116
191 141 119
190 141 119
188 139 117
188 141 119
189 142 120
188 141 119
188 144 121
193 149 126
192 145 123
190 143 121
191 144 122
192 145 123
189 142 120
190 143 121
191 144 122
192 145 123
190 146 123
191 147 124
189 144 123
186 141 120
189 147 124
189 147 124
189 146 125
188 145 124
188 145 124
195 152 131
192 150 127
189 147 124
192 150 127
190 149 126
192 151 128
192 151 128
193 152 129
196 155 133
199 157 138
194 152 133
192 150 131
194 152 133
194 154 136
191 149 130
192 150 131
195 153 134
195 153 134
195 155 136
196 154 135
198 156 137
195 155 137
192 152 134
198 156 137
198 156 137
199 157 138
194 152 133
199 159 141
199 159 141
198 158 139
196 156 137
198 158 139
196 156 137
196 156 138
201 161 143
199 161 143
199 161 143
200 164 146
200 164 146
199 161 143
200 162 144
201 161 143
197 159 141
202 164 146
197 161 145
196 162 146
195 161 145
200 164 146
197 161 143
198 163 143
200 164 146
201 165 147
199 163 147
196 160 142
199 163 145
202 165 145
200 165 145
200 164 146
198 165 146
197 163 147
198 164 148
197 164 145
199 166 147
200 164 148
196 162 146
196 163 144
197 164 145
195 160 140
192 157 137
201 164 142
201 164 142
200 163 143
203 163 144
197 160 140
197 160 140
200 163 143
199 162 142
199 166 147
200 168 149
198 164 148
200 166 150
202 169 150
202 169 150
203 170 151
201 168 149
201 167 151
202 169 153
203 171 152
201 169 150
197 164 145
198 165 146
199 165 149
200 166 150
200 166 150
197 163 147
198 164 148
197 163 147
199 166 147
198 165 146
200 164 148
202 166 150
201 168 149
202 169 150
203 170 151
199 166 147
199 166 147
200 167 148
202 169 150
200 167 148
198 165 146
198 165 146
199 163 145
195 159 141
195 157 139
195 157 139
194 156 138
194 157 137
190 153 133
190 151 129
188 147 125
186 145 122
191 150 127
189 150 128
195 156 134
198 159 137
195 158 136
196 159 139
196 158 140
196 158 140
198 161 141
198 161 141
198 161 141
194 159 139
193 155 137
189 153 135
194 156 138
189 153 135
193 157 139
193 157 139
193 157 139
195 159 141
194 158 140
193 155 137
191 153 135
190 152 134
187 149 131
194 156 138
194 154 136
193 153 135
192 154 136
191 153 135
195 155 136
164 104 74
165 105 75
167 105 75
167 105 75
164 104 74
164 104 74
164 104 74
165 105 75
164 104 74
164 104 74
165 105 75
166 106 76
165 105 75
165 105 75
165 105 75
165 105 75
165 105 75
166 106 76
165 105 75
166 106 76
166 106 76
165 105 75
165 105 75
166 106 76
166 106 76
165 105 75
167 107 77
167 107 77
167 107 77
166 106 76
169 107 77
170 108 78
167 107 77
168 108 78
168 108 79
167 107 78
167 107 77
166 106 76
168 108 78
169 109 79
166 106 76
168 108 78
169 109 79
169 109 79
170 110 80
170 110 80
171 109 79
172 110 80
169 109 79
170 110 80
170 110 80
169 109 79
171 109 79
172 110 80
172 111 79
172 111 79
170 111 79
170 111 79
172 111 79
172 111 79
172 111 79
173 112 80
171 112 80
172 113 81
171 112 80
171 112 80
172 112 82
171 111 81
172 112 82
172 112 82
172 112 82
172 113 81
172 112 82
172 112 82
172 112 82
171 111 81
172 112 82
172 112 82
172 113 81
172 113 81
174 115 83
174 115 83
172 112 82
173 113 83
173 113 83
172 112 82
173 113 83
173 113 83
173 113 83
173 113 83
173 113 83
172 112 82
174 115 83
174 115 83
174 114 84
174 114 84
173 113 83
173 113 83
175 115 85
173 113 83
174 114 84
174 114 84
173 113 83
174 114 84
174 114 84
174 114 84
174 114 84
173 113 83
173 113 83
174 114 84
174 114 84
174 114 84
175 115 85
175 115 85
175 115 86
175 115 86
174 114 84
175 115 85
174 114 84
173 113 83
175 116 84
173 114 82
174 114 84
175 115 85
175 116 84
175 116 84
175 115 85
175 115 85
176 116 86
175 115 85
175 115 85
175 115 85
174 114 84
175 115 85
174 114 84
176 116 86
173 115 86
174 118 89
174 118 89
166 113 86
159 110 84
161 119 96
178 143 123
201 175 159
220 203 190
226 215 207
223 217 212
227 224 220
226 224 223
225 223 222
224 220 219
219 215 214
219 214 211
219 214 211
223 216 213
223 216 213
222 215 212
222 215 212
224 217 214
230 221 218
234 223 219
223 211 205
199 186 178
163 148 139
140 120 109
132 108 96
138 112 96
151 119 100
157 120 100
160 119 96
165 120 93
169 121 93
173 121 91
175 121 90
176 120 91
175 119 90
176 122 91
175 121 90
176 121 90
176 121 90
177 122 91
177 122 91
176 122 91
177 123 92
178 123 92
178 123 92
177 122 91
178 123 92
178 123 92
177 122 91
177 122 91
178 123 92
178 122 93
177 121 92
178 123 92
176 124 94
161 115 91
141 101 82
119 91 74
104 83 68
95 78 65
171 160 152
238 235 231
224 226 226
226 228 228
228 233 232
232 234 234
234 236 236
233 238 237
234 239 238
234 236 236
233 235 235
235 240 239
236 238 238
235 237 237
237 239 239
238 240 240
240 242 242
239 244 243
238 243 242
240 245 244
238 243 242
241 243 243
250 248 247
204 196 189
187 176 168
196 186 179
199 190 186
206 200 195
94 87 84
5 0 0
18 11 8
29 17 11
38 22 15
51 34 25
58 38 27
67 43 31
69 49 38
76 66 59
222 210 204
201 179 168
151 118 102
178 134 111
180 129 103
182 130 107
181 129 106
184 130 105
184 130 105
186 135 109
184 133 107
185 134 108
183 132 106
183 132 106
187 136 110
184 132 109
184 132 109
183 131 108
185 133 110
187 135 112
184 132 109
185 133 110
183 131 108
189 136 115
184 134 112
189 140 118
186 137 115
188 138 116
187 137 115
184 135 113
189 140 118
189 139 117
188 139 117
186 137 115
190 141 119
188 139 117
187 138 116
187 138 116
188 139 117
193 143 121
191 142 120
187 140 118
188 141 119
183 136 114
188 141 119
188 144 121
185 141 118
187 140 118
190 143 121
190 146 123
190 146 123
188 141 119
192 145 123
190 143 121
188 141 119
188 144 121
188 144 121
185 140 119
190 145 124
188 146 123
189 147 124
189 147 124
185 142 121
190 145 124
195 150 129
191 149 126
189 147 124
187 145 122
191 149 126
191 150 127
192 151 128
191 150 127
197 156 133
194 152 133
191 149 130
198 156 137
192 149 132
193 153 135
194 154 136
197 153 136
201 159 140
199 157 138
196 156 137
195 153 134
197 155 136
194 154 136
195 155 137
200 158 139
194 152 133
193 151 132
196 156 137
197 157 139
197 157 139
196 156 137
202 162 143
196 156 137
192 152 133
197 157 139
198 158 140
194 156 138
197 159 141
196 160 142
193 157 139
195 157 139
199 161 143
198 158 140
200 162 144
199 163 147
194 160 144
199 165 149
196 162 146
199 163 145
199 163 145
199 164 144
201 166 146
197 161 145
200 164 148
198 162 144
198 162 144
197 160 140
201 166 146
201 165 147
198 165 146
199 165 149
198 164 148
197 164 145
201 168 149
200 167 148
199 166 147
195 162 143
198 165 146
198 163 143
195 158 138
194 157 135
197 160 138
198 161 141
198 161 141
194 157 137
197 160 140
201 161 142
199 162 142
194 161 142
196 163 144
198 164 148
200 166 150
194 161 142
198 165 146
196 163 144
195 162 143
195 162 146
196 163 147
198 166 147
197 164 145
199 165 149
197 163 147
197 163 147
197 163 147
196 162 146
194 161 142
197 163 147
196 163 144
194 161 142
196 163 144
195 159 143
195 159 143
192 156 138
194 161 142
197 161 143
195 162 143
198 165 146
194 162 143
197 164 145
200 167 148
198 165 146
198 165 146
200 167 148
201 165 147
201 165 147
196 160 142
194 158 140
195 159 141
193 158 138
190 153 133
192 151 129
189 148 125
187 146 123
184 143 120
185 144 121
192 154 130
193 154 132
192 155 133
187 150 130
187 150 130
194 157 137
195 158 138
189 152 132
190 153 133
194 157 137
194 157 137
195 157 139
193 155 137
197 159 141
196 159 139
193 155 137
191 153 135
195 157 139
194 156 138
192 154 136
199 161 143
193 155 137
193 155 137
192 152 134
198 158 140
196 158 140
190 152 134
193 153 134
164 104 74
164 104 74
164 104 74
164 104 74
165 105 75
164 104 74
